# time  ID  size  fromHost  toHost  TTL  isResponse
110400.0000 M92 500000000 infoCom2006-Host5 infoCom2006-Host36 n/a N 
111600.0000 M93 500000000 infoCom2006-Host56 infoCom2006-Host12 n/a N 
112800.0000 M94 500000000 infoCom2006-Host30 infoCom2006-Host91 n/a N 
114000.0000 M95 500000000 infoCom2006-Host9 infoCom2006-Host26 n/a N 
115200.0000 M96 500000000 infoCom2006-Host5 infoCom2006-Host91 n/a N 
116400.0000 M97 500000000 infoCom2006-Host96 infoCom2006-Host73 n/a N 
117600.0000 M98 500000000 infoCom2006-Host51 infoCom2006-Host22 n/a N 
118800.0000 M99 500000000 infoCom2006-Host21 infoCom2006-Host90 n/a N 
120000.0000 M100 500000000 infoCom2006-Host72 infoCom2006-Host27 n/a N 
121200.0000 M101 500000000 infoCom2006-Host32 infoCom2006-Host23 n/a N 
122400.0000 M102 500000000 infoCom2006-Host82 infoCom2006-Host81 n/a N 
123600.0000 M103 500000000 infoCom2006-Host72 infoCom2006-Host62 n/a N 
124800.0000 M104 500000000 infoCom2006-Host21 infoCom2006-Host61 n/a N 
126000.0000 M105 500000000 infoCom2006-Host39 infoCom2006-Host92 n/a N 
127200.0000 M106 500000000 infoCom2006-Host19 infoCom2006-Host38 n/a N 
128400.0000 M107 500000000 infoCom2006-Host83 infoCom2006-Host93 n/a N 
129600.0000 M108 500000000 infoCom2006-Host30 infoCom2006-Host2 n/a N 
130800.0000 M109 500000000 infoCom2006-Host19 infoCom2006-Host72 n/a N 
132000.0000 M110 500000000 infoCom2006-Host33 infoCom2006-Host54 n/a N 
133200.0000 M111 500000000 infoCom2006-Host2 infoCom2006-Host34 n/a N 
134400.0000 M112 500000000 infoCom2006-Host87 infoCom2006-Host45 n/a N 
135600.0000 M113 500000000 infoCom2006-Host30 infoCom2006-Host96 n/a N 
136800.0000 M114 500000000 infoCom2006-Host77 infoCom2006-Host21 n/a N 
138000.0000 M115 500000000 infoCom2006-Host67 infoCom2006-Host2 n/a N 
139200.0000 M116 500000000 infoCom2006-Host28 infoCom2006-Host29 n/a N 
140400.0000 M117 500000000 infoCom2006-Host10 infoCom2006-Host38 n/a N 
141600.0000 M118 500000000 infoCom2006-Host74 infoCom2006-Host11 n/a N 
142800.0000 M119 500000000 infoCom2006-Host27 infoCom2006-Host89 n/a N 
144000.0000 M120 500000000 infoCom2006-Host14 infoCom2006-Host82 n/a N 
145200.0000 M121 500000000 infoCom2006-Host34 infoCom2006-Host31 n/a N 
146400.0000 M122 500000000 infoCom2006-Host35 infoCom2006-Host42 n/a N 
147600.0000 M123 500000000 infoCom2006-Host30 infoCom2006-Host84 n/a N 
148800.0000 M124 500000000 infoCom2006-Host0 infoCom2006-Host72 n/a N 
150000.0000 M125 500000000 infoCom2006-Host6 infoCom2006-Host75 n/a N 
151200.0000 M126 500000000 infoCom2006-Host34 infoCom2006-Host90 n/a N 
152400.0000 M127 500000000 infoCom2006-Host36 infoCom2006-Host94 n/a N 
153600.0000 M128 500000000 infoCom2006-Host90 infoCom2006-Host34 n/a N 
154800.0000 M129 500000000 infoCom2006-Host10 infoCom2006-Host65 n/a N 
156000.0000 M130 500000000 infoCom2006-Host68 infoCom2006-Host78 n/a N 
157200.0000 M131 500000000 infoCom2006-Host91 infoCom2006-Host31 n/a N 
158400.0000 M132 500000000 infoCom2006-Host52 infoCom2006-Host38 n/a N 
159600.0000 M133 500000000 infoCom2006-Host45 infoCom2006-Host69 n/a N 
160800.0000 M134 500000000 infoCom2006-Host72 infoCom2006-Host60 n/a N 
162000.0000 M135 500000000 infoCom2006-Host18 infoCom2006-Host41 n/a N 
163200.0000 M136 500000000 infoCom2006-Host37 infoCom2006-Host93 n/a N 
164400.0000 M137 500000000 infoCom2006-Host43 infoCom2006-Host58 n/a N 
165600.0000 M138 500000000 infoCom2006-Host25 infoCom2006-Host89 n/a N 
166800.0000 M139 500000000 infoCom2006-Host6 infoCom2006-Host27 n/a N 
168000.0000 M140 500000000 infoCom2006-Host72 infoCom2006-Host38 n/a N 
169200.0000 M141 500000000 infoCom2006-Host4 infoCom2006-Host77 n/a N 
170400.0000 M142 500000000 infoCom2006-Host82 infoCom2006-Host29 n/a N 
171600.0000 M143 500000000 infoCom2006-Host1 infoCom2006-Host31 n/a N 
172800.0000 M144 500000000 infoCom2006-Host70 infoCom2006-Host37 n/a N 
174000.0000 M145 500000000 infoCom2006-Host46 infoCom2006-Host25 n/a N 
175200.0000 M146 500000000 infoCom2006-Host35 infoCom2006-Host29 n/a N 
176400.0000 M147 500000000 infoCom2006-Host13 infoCom2006-Host92 n/a N 
177600.0000 M148 500000000 infoCom2006-Host5 infoCom2006-Host56 n/a N 
178800.0000 M149 500000000 infoCom2006-Host10 infoCom2006-Host84 n/a N 
180000.0000 M150 500000000 infoCom2006-Host42 infoCom2006-Host88 n/a N 
181200.0000 M151 500000000 infoCom2006-Host83 infoCom2006-Host32 n/a N 
182400.0000 M152 500000000 infoCom2006-Host45 infoCom2006-Host25 n/a N 
183600.0000 M153 500000000 infoCom2006-Host85 infoCom2006-Host55 n/a N 
184800.0000 M154 500000000 infoCom2006-Host58 infoCom2006-Host69 n/a N 
186000.0000 M155 500000000 infoCom2006-Host53 infoCom2006-Host17 n/a N 
187200.0000 M156 500000000 infoCom2006-Host95 infoCom2006-Host19 n/a N 
188400.0000 M157 500000000 infoCom2006-Host89 infoCom2006-Host44 n/a N 
189600.0000 M158 500000000 infoCom2006-Host70 infoCom2006-Host24 n/a N 
190800.0000 M159 500000000 infoCom2006-Host54 infoCom2006-Host44 n/a N 
192000.0000 M160 500000000 infoCom2006-Host2 infoCom2006-Host82 n/a N 
193200.0000 M161 500000000 infoCom2006-Host23 infoCom2006-Host54 n/a N 
194400.0000 M162 500000000 infoCom2006-Host17 infoCom2006-Host5 n/a N 
195600.0000 M163 500000000 infoCom2006-Host5 infoCom2006-Host71 n/a N 
196800.0000 M164 500000000 infoCom2006-Host70 infoCom2006-Host94 n/a N 
198000.0000 M165 500000000 infoCom2006-Host66 infoCom2006-Host69 n/a N 
199200.0000 M166 500000000 infoCom2006-Host53 infoCom2006-Host32 n/a N 
200400.0000 M167 500000000 infoCom2006-Host84 infoCom2006-Host45 n/a N 
201600.0000 M168 500000000 infoCom2006-Host91 infoCom2006-Host10 n/a N 
202800.0000 M169 500000000 infoCom2006-Host80 infoCom2006-Host71 n/a N 
204000.0000 M170 500000000 infoCom2006-Host66 infoCom2006-Host37 n/a N 
205200.0000 M171 500000000 infoCom2006-Host51 infoCom2006-Host92 n/a N 
206400.0000 M172 500000000 infoCom2006-Host35 infoCom2006-Host39 n/a N 
207600.0000 M173 500000000 infoCom2006-Host45 infoCom2006-Host69 n/a N 
208800.0000 M174 500000000 infoCom2006-Host93 infoCom2006-Host23 n/a N 
210000.0000 M175 500000000 infoCom2006-Host38 infoCom2006-Host51 n/a N 
211200.0000 M176 500000000 infoCom2006-Host33 infoCom2006-Host26 n/a N 
212400.0000 M177 500000000 infoCom2006-Host59 infoCom2006-Host16 n/a N 
213600.0000 M178 500000000 infoCom2006-Host32 infoCom2006-Host66 n/a N 
214800.0000 M179 500000000 infoCom2006-Host71 infoCom2006-Host40 n/a N 
216000.0000 M180 500000000 infoCom2006-Host97 infoCom2006-Host90 n/a N 
217200.0000 M181 500000000 infoCom2006-Host50 infoCom2006-Host34 n/a N 
218400.0000 M182 500000000 infoCom2006-Host89 infoCom2006-Host55 n/a N 
219600.0000 M183 500000000 infoCom2006-Host9 infoCom2006-Host14 n/a N 
220800.0000 M184 500000000 infoCom2006-Host27 infoCom2006-Host20 n/a N 
222000.0000 M185 500000000 infoCom2006-Host97 infoCom2006-Host67 n/a N 
223200.0000 M186 500000000 infoCom2006-Host25 infoCom2006-Host8 n/a N 
224400.0000 M187 500000000 infoCom2006-Host5 infoCom2006-Host66 n/a N 
225600.0000 M188 500000000 infoCom2006-Host20 infoCom2006-Host3 n/a N 
226800.0000 M189 500000000 infoCom2006-Host48 infoCom2006-Host71 n/a N 
228000.0000 M190 500000000 infoCom2006-Host45 infoCom2006-Host10 n/a N 
229200.0000 M191 500000000 infoCom2006-Host97 infoCom2006-Host18 n/a N 
230400.0000 M192 500000000 infoCom2006-Host60 infoCom2006-Host95 n/a N 
231600.0000 M193 500000000 infoCom2006-Host92 infoCom2006-Host67 n/a N 
232800.0000 M194 500000000 infoCom2006-Host86 infoCom2006-Host16 n/a N 
234000.0000 M195 500000000 infoCom2006-Host89 infoCom2006-Host55 n/a N 
235200.0000 M196 500000000 infoCom2006-Host75 infoCom2006-Host24 n/a N 
236400.0000 M197 500000000 infoCom2006-Host14 infoCom2006-Host96 n/a N 
237600.0000 M198 500000000 infoCom2006-Host86 infoCom2006-Host76 n/a N 
238800.0000 M199 500000000 infoCom2006-Host41 infoCom2006-Host18 n/a N 
240000.0000 M200 500000000 infoCom2006-Host28 infoCom2006-Host69 n/a N 
241200.0000 M201 500000000 infoCom2006-Host18 infoCom2006-Host46 n/a N 
242400.0000 M202 500000000 infoCom2006-Host85 infoCom2006-Host45 n/a N 
243600.0000 M203 500000000 infoCom2006-Host41 infoCom2006-Host7 n/a N 
244800.0000 M204 500000000 infoCom2006-Host36 infoCom2006-Host56 n/a N 
246000.0000 M205 500000000 infoCom2006-Host22 infoCom2006-Host29 n/a N 
247200.0000 M206 500000000 infoCom2006-Host53 infoCom2006-Host56 n/a N 
248400.0000 M207 500000000 infoCom2006-Host32 infoCom2006-Host86 n/a N 
249600.0000 M208 500000000 infoCom2006-Host52 infoCom2006-Host33 n/a N 
250800.0000 M209 500000000 infoCom2006-Host69 infoCom2006-Host14 n/a N 
252000.0000 M210 500000000 infoCom2006-Host4 infoCom2006-Host54 n/a N 
253200.0000 M211 500000000 infoCom2006-Host5 infoCom2006-Host43 n/a N 
254400.0000 M212 500000000 infoCom2006-Host40 infoCom2006-Host43 n/a N 
255600.0000 M213 500000000 infoCom2006-Host25 infoCom2006-Host93 n/a N 
256800.0000 M214 500000000 infoCom2006-Host43 infoCom2006-Host71 n/a N 
258000.0000 M215 500000000 infoCom2006-Host55 infoCom2006-Host87 n/a N 
259200.0000 M216 500000000 infoCom2006-Host43 infoCom2006-Host85 n/a N 
260400.0000 M217 500000000 infoCom2006-Host51 infoCom2006-Host13 n/a N 
261600.0000 M218 500000000 infoCom2006-Host68 infoCom2006-Host92 n/a N 
262800.0000 M219 500000000 infoCom2006-Host3 infoCom2006-Host5 n/a N 
264000.0000 M220 500000000 infoCom2006-Host30 infoCom2006-Host14 n/a N 
265200.0000 M221 500000000 infoCom2006-Host9 infoCom2006-Host0 n/a N 
266400.0000 M222 500000000 infoCom2006-Host2 infoCom2006-Host64 n/a N 
267600.0000 M223 500000000 infoCom2006-Host54 infoCom2006-Host69 n/a N 
268800.0000 M224 500000000 infoCom2006-Host97 infoCom2006-Host91 n/a N 
270000.0000 M225 500000000 infoCom2006-Host36 infoCom2006-Host85 n/a N 
271200.0000 M226 500000000 infoCom2006-Host22 infoCom2006-Host96 n/a N 
272400.0000 M227 500000000 infoCom2006-Host67 infoCom2006-Host52 n/a N 
273600.0000 M228 500000000 infoCom2006-Host38 infoCom2006-Host55 n/a N 
274800.0000 M229 500000000 infoCom2006-Host12 infoCom2006-Host1 n/a N 
276000.0000 M230 500000000 infoCom2006-Host64 infoCom2006-Host91 n/a N 
277200.0000 M231 500000000 infoCom2006-Host42 infoCom2006-Host92 n/a N 
278400.0000 M232 500000000 infoCom2006-Host79 infoCom2006-Host36 n/a N 
279600.0000 M233 500000000 infoCom2006-Host58 infoCom2006-Host52 n/a N 
280800.0000 M234 500000000 infoCom2006-Host7 infoCom2006-Host24 n/a N 
282000.0000 M235 500000000 infoCom2006-Host94 infoCom2006-Host52 n/a N 
283200.0000 M236 500000000 infoCom2006-Host2 infoCom2006-Host62 n/a N 
284400.0000 M237 500000000 infoCom2006-Host59 infoCom2006-Host94 n/a N 
285600.0000 M238 500000000 infoCom2006-Host42 infoCom2006-Host28 n/a N 
286800.0000 M239 500000000 infoCom2006-Host89 infoCom2006-Host62 n/a N 
288000.0000 M240 500000000 infoCom2006-Host64 infoCom2006-Host12 n/a N 
289200.0000 M241 500000000 infoCom2006-Host31 infoCom2006-Host74 n/a N 
290400.0000 M242 500000000 infoCom2006-Host84 infoCom2006-Host38 n/a N 
291600.0000 M243 500000000 infoCom2006-Host24 infoCom2006-Host61 n/a N 
292800.0000 M244 500000000 infoCom2006-Host41 infoCom2006-Host19 n/a N 
294000.0000 M245 500000000 infoCom2006-Host79 infoCom2006-Host61 n/a N 
295200.0000 M246 500000000 infoCom2006-Host73 infoCom2006-Host82 n/a N 
296400.0000 M247 500000000 infoCom2006-Host8 infoCom2006-Host49 n/a N 
297600.0000 M248 500000000 infoCom2006-Host13 infoCom2006-Host97 n/a N 
298800.0000 M249 500000000 infoCom2006-Host52 infoCom2006-Host73 n/a N 
300000.0000 M250 500000000 infoCom2006-Host4 infoCom2006-Host93 n/a N 
301200.0000 M251 500000000 infoCom2006-Host74 infoCom2006-Host55 n/a N 
302400.0000 M252 500000000 infoCom2006-Host5 infoCom2006-Host10 n/a N 
303600.0000 M253 500000000 infoCom2006-Host14 infoCom2006-Host76 n/a N 
304800.0000 M254 500000000 infoCom2006-Host67 infoCom2006-Host20 n/a N 
306000.0000 M255 500000000 infoCom2006-Host65 infoCom2006-Host87 n/a N 
307200.0000 M256 500000000 infoCom2006-Host58 infoCom2006-Host57 n/a N 
308400.0000 M257 500000000 infoCom2006-Host4 infoCom2006-Host20 n/a N 
309600.0000 M258 500000000 infoCom2006-Host32 infoCom2006-Host26 n/a N 
310800.0000 M259 500000000 infoCom2006-Host31 infoCom2006-Host86 n/a N 
312000.0000 M260 500000000 infoCom2006-Host70 infoCom2006-Host62 n/a N 
313200.0000 M261 500000000 infoCom2006-Host17 infoCom2006-Host18 n/a N 
314400.0000 M262 500000000 infoCom2006-Host28 infoCom2006-Host74 n/a N 
315600.0000 M263 500000000 infoCom2006-Host43 infoCom2006-Host67 n/a N 
316800.0000 M264 500000000 infoCom2006-Host71 infoCom2006-Host3 n/a N 
318000.0000 M265 500000000 infoCom2006-Host29 infoCom2006-Host31 n/a N 
319200.0000 M266 500000000 infoCom2006-Host55 infoCom2006-Host47 n/a N 
320400.0000 M267 500000000 infoCom2006-Host36 infoCom2006-Host5 n/a N 
321600.0000 M268 500000000 infoCom2006-Host52 infoCom2006-Host12 n/a N 
322800.0000 M269 500000000 infoCom2006-Host20 infoCom2006-Host18 n/a N 
324000.0000 M270 500000000 infoCom2006-Host64 infoCom2006-Host63 n/a N 
325200.0000 M271 500000000 infoCom2006-Host54 infoCom2006-Host75 n/a N 
326400.0000 M272 500000000 infoCom2006-Host10 infoCom2006-Host76 n/a N 
327600.0000 M273 500000000 infoCom2006-Host29 infoCom2006-Host44 n/a N 
328800.0000 M274 500000000 infoCom2006-Host68 infoCom2006-Host6 n/a N 
330000.0000 M275 500000000 infoCom2006-Host84 infoCom2006-Host69 n/a N 
331200.0000 M276 500000000 infoCom2006-Host63 infoCom2006-Host48 n/a N 
332400.0000 M277 500000000 infoCom2006-Host7 infoCom2006-Host73 n/a N 
333600.0000 M278 500000000 infoCom2006-Host62 infoCom2006-Host0 n/a N 
334800.0000 M279 500000000 infoCom2006-Host31 infoCom2006-Host72 n/a N 
336000.0000 M280 500000000 infoCom2006-Host12 infoCom2006-Host38 n/a N 
337200.0000 M281 500000000 infoCom2006-Host9 infoCom2006-Host84 n/a N 
